"idhod","hodnota","stapro_kod","DRUHZVIRE_cis","DRUHZVIRE_kod","refobdobi","rok","uzemi_cis","uzemi_kod","STAPRO_TXT","uzemi_txt","DRUHZVIRE_txt"
"884225393","183145","5560","132","50","20210401","2021","97","19","Počet hospodářských zvířat","Česká republika","Ovce"
"884225401","53018","5560","132","80","20210401","2021","100","3077","Počet hospodářských zvířat","Liberecký kraj","Drůbež"
"884222198","65819","5560","132","1","20210401","2021","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot"
"884222243","897361","5560","132","80","20210401","2021","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Drůbež"
"884224279","2270","5560","132","70","20210401","2021","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Koně"
"884225435","33213","5560","132","70","20210401","2021","97","19","Počet hospodářských zvířat","Česká republika","Koně"
"884225437","11843","5560","132","81","20210401","2021","100","3069","Počet hospodářských zvířat","Ústecký kraj","Slepice"
"884222281","48633","5560","132","1","20210401","2021","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot"
"884222285","11940","5560","132","50","20210401","2021","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Ovce"
"884223178","41362","5560","132","7","20210401","2021","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot - krávy"
"884225151","2182","5560","132","33","20210401","2021","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Prasnice chovné"
"884225152","27113","5560","132","50","20210401","2021","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Ovce"
"884224592","2039","5560","132","70","20210401","2021","100","3069","Počet hospodářských zvířat","Ústecký kraj","Koně"
"884224600","172513","5560","132","80","20210401","2021","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Drůbež"
"884224803","19194","5560","132","50","20210401","2021","100","3131","Počet hospodářských zvířat","Zlínský kraj","Ovce"
"884224823","1107","5560","132","60","20210401","2021","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Kozy"
"884224837","1939","5560","132","60","20210401","2021","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Kozy"
"884223470","1342","5560","132","60","20210401","2021","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Kozy"
"884225458","4483","5560","132","33","20210401","2021","100","3131","Počet hospodářských zvířat","Zlínský kraj","Prasnice chovné"
"884225466","8148644","5560","132","81","20210401","2021","97","19","Počet hospodářských zvířat","Česká republika","Slepice"
"884225476","101864","5560","132","30","20210401","2021","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Prasata"
"884225478","1634","5560","132","60","20210401","2021","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Kozy"
"884225483","446444","5560","132","81","20210401","2021","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Slepice"
"884223289","37","5560","132","33","20210401","2021","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Prasnice chovné"
"884223297","68530","5560","132","30","20210401","2021","100","3131","Počet hospodářských zvířat","Zlínský kraj","Prasata"
"884223307","159536","5560","132","1","20210401","2021","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot"
"884225644","20302","5560","132","7","20210401","2021","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Skot - krávy"
"884225645","2299","5560","132","70","20210401","2021","100","3077","Počet hospodářských zvířat","Liberecký kraj","Koně"
"884225658","18851","5560","132","33","20210401","2021","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasnice chovné"
"884224319","87451","5560","132","7","20210401","2021","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot - krávy"
"884223818","86172","5560","132","30","20210401","2021","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Prasata"
"884223339","38694","5560","132","7","20210401","2021","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Skot - krávy"
"884223340","15734","5560","132","50","20210401","2021","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Ovce"
"884222600","13973","5560","132","50","20210401","2021","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Ovce"
"884222601","374029","5560","132","81","20210401","2021","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Slepice"
"884222614","16638","5560","132","30","20210401","2021","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Prasata"
"884224011","7510","5560","132","50","20210401","2021","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Ovce"
"884224012","2264512","5560","132","80","20210401","2021","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Drůbež"
"884225190","2155","5560","132","70","20210401","2021","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Koně"
"884225193","146541","5560","132","81","20210401","2021","100","3131","Počet hospodářských zvířat","Zlínský kraj","Slepice"
"884224681","14445","5560","132","50","20210401","2021","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Ovce"
"884222479","67865","5560","132","7","20210401","2021","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot - krávy"
"884222529","7107","5560","132","50","20210401","2021","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Ovce"
"884222630","62920","5560","132","1","20210401","2021","100","3131","Počet hospodářských zvířat","Zlínský kraj","Skot"
"884222665","2594","5560","132","70","20210401","2021","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Koně"
"884224902","9924","5560","132","50","20210401","2021","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"884224905","1920","5560","132","60","20210401","2021","100","3069","Počet hospodářských zvířat","Ústecký kraj","Kozy"
"884225661","42296","5560","132","1","20210401","2021","100","3069","Počet hospodářských zvířat","Ústecký kraj","Skot"
"884225667","4369","5560","132","33","20210401","2021","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Prasnice chovné"
"884223531","68898","5560","132","30","20210401","2021","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Prasata"
"884223533","1169667","5560","132","81","20210401","2021","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Slepice"
